name,review,rating
동춘,"제가 청결,위생에 정말 예민한데 여기 진짜 4성급호텔만큼이나 깨끗해요화장실에 물때 물기 하나없던거에 놀랐습니다침구도 깨끗하고 방도 깔끔했어요방 크기는 정말 딱 잠만 자기에 적당한 아담한 크기였고 반면 화장실은 컸어요사장님께서 이른 아침부터 청소하고 계시는 모습을 보니 왜 이렇게 깨끗한가 납득이 가더라구요사용하지는 않았지만 부엌 공용공간도 정말 깔끔했어요 인테리어도 요즘 갬성으로 이뻐요깨끗 깔끔 중요하신 분들은 여기 예약하시면 후회 없으실 것 같아요새벽에 자다가 잠깐 깻는데 정체를 알 수 없는, 벽에서 뭔가 톡톡툭툭? 소리가 나서 신경쓰였던거 빼고는 정말 맘에 드는 곳이었습니다. (복도 끝방이고 바로 옆에는 방이없어서 다른 방에서 나는 소음은 아니었는데 뭐였을까요...) 온수도 콸콸 방도 뜨끈",
동춘,맛있게 잘먹었어요. 짬뽕은 저한테는 매운1단계가 적당했네요. 2단계이상은 넘 맵네요.,
동춘,위치가 너무 좋아요 하루종일 북적이는 곳에서 관광하다가 돌아올때 평안하고 조용한 집으로 돌아오는 것 같아서 너무 좋았습니다. 사장님 따스하게 안내해주셔서 더할나위 없이 즐겁고 편안한 시간이었어요. 침구 환상적이더라구요. 잠이 솔솔 옵니다. 추천 받고 온 건데 친구가 추천한 이유를 알겠어요. 너무 깨끗하구요! 아늑하고 따듯한 시간이었습니다!,
고현당,서까래가 예쁘고 조식이 맛있어보여 고현당을 선택했는데 정말 후회 없습니다! 특히 인연설 방의 창과 커텐의 분위기에 반해서 인연설 방으로 선택했어요😉 리뷰에 화장실 냄새난다는 얘기를 봤어서 걱정했지만 전~혀 냄새나지 않아요 수건과 침구도 깨끗했고 수압도 아주 좋습니다 칫솔만 챙겨가면 되니 너무 편했어요! 조식도 역시나 맛있어요 흠잡을데라고는 없는.. 완벽한 한옥체험 이었습니다 🤍화장실 들락날락할때 남성분들은 머리 부딪히지않게 조심하세요!,
고현당,"메인스트릿 입구에 있어서 찾기가 쉽고, 입지가 좋아요. 한옥마을둘레길도 가까워서 둘러봤구요.침구류, 화장실도 깨끗했어요. 챙겨주신 조식은 상상이상으로 맛있었구요. 예쁘게 가족사진도 찍어주시고^^ 좋은추억 가득 안고 옵니다. 다만 다른방에서 술을마시는지 새벽까지 너무 시끄러웠어요. 기본예절 지키는 투숙객이 되었으면 좋겠네요",
고현당,"하얀 광목 이불 위에서 편하게 잘 잤습니다.조식으로 주신 토스트와 사과, 커피도 정말 맛있었어요.",
고현당,별 헤는 밤 으로 들어갔습니다~ 한옥 특성상 방음은 잘 안되지만 그래도 나쁘지 않았습니다~ 한옥마을 중심지에 있어서 근처 돌아다니기도 좋고 오목대도 걸어서 5분 걸렸어요 그리고 조식 완전 맛있어요~ 꼭 드시길!!!!,
고현당,사장님 친절하세요 아침조식 샌드위치 진짜 맛있었어요,
고현당,사장님이 너무 친절하시고 네명이 편하게 누워 잤네요. 아쉬운점은 방음이 전혀 안되고 화장실 변기쪽에 문이 있어 불편했어요.,
고현당,사장님 친절하시고 좋아요. 한옥이라 방도 작고 조명도 어두운 편인데 옛날 느낌나고 좋아요. 이불도 목화솜 이불인데 깨끗하고 묵직한 느낌이 요새 덮는 가벼운이불과 다르게 좋네요 관리하기 힘들어 집에서 사용하기 힘든데 어렸을때 생각나서 좋았어요. 조식은 푸짐하고 맛있게 너무 잘 먹었습니다~,
고현당,한옥이 관리가 잘 되어 있고 방과 화장실도 깨끗해요. 그런데 오래된 한옥이라 그런지 화장실 냄새가 심하네요. 방바닥 온도는 조금 더 올려 주시면 더 따뜻하게 보낼 수 있을것 같아요. 사장님은 좀 무뚝뚝하시지만 조식은 맛있었어요. 위치는 오목대 앞이고 한옥마을 관광하기에 가까워서 좋아요. 공영주차장도 걸어서 가까운 거리고 할인도 해주시고요.,
고현당,중심지랑 가까워요 조식에 토스트로 간단히 먹기좋아요,
고현당,주인님이 매우 친절하십니다 ^^,
인연,금토일해서 2월 24일부터 26일까지 2박3일 예약했습니다.전에 라한호텔에 묵었을때는 너무 좋았거든요. 라한호텔 및 거의 모든 호텔이 만실이라..이것도 추억이겠지 싶어서... 한옥마을 숙박을 찾다가...위치가 좋은 라한호텔 근처로 잡았습니다.금요일 도착하니 사장님도 엄청 친절하시고... 저희가 부부에 아이 한명이라 거의 성인 3명인데.추가요금 2만원 더 받으시더라구요. 이건 뭐... 이불값이니... 내는게 당연하죠.생각보다 방이 많이 좁고 화장실은 너무 춥더라구요.그래도 깔끔하니 괜찮았는데... 문제는 밤에... 새벽 2시정도부터 4시30분정도까지 옆집 개가 계속 짖어요.정말 개가 걱정될 정도로 짖어요. 계속(참고로 저도 집에 개가 있고... 짖음에 민감한 편은 아닙니다.)계속 뒤척이다가,
인연,대나무방에숙박했구요. 전주한옥마을1주차장에주차하고주차장중간통로로나가면표지판이있어찾기엄청쉬웠습니다.주인장어르신이친절하셔서첫인상이좋았고방컨디션또한한옥집이라분위기있고좋았네요.주차같은경우공용주차장에주차하면하루주차료50프로로티켓주셔서사용했구요.한옥마을에위치해있다보니구경하다쉬다구경하다하기좋았습니다.다만.. 주인장어르신께말씀도드렸지만한옥마을안으로숙소를구한게열심히구경하고푹쉬려고한거였는데.. 주위환경? 때문에잠을한숨도못자서다음날컨디션때문에애먹었네요.. ㅠㅜ,
인연,깔끔하고 무엇보다 너무 친절하셨어요!재방문 의사 200%입니다저희가족은 전주 진짜 자주 가는데갈 때 또 가겠습니다~,
인연,들어가는 입구부터 맘에들었던 인연.. 사장님의 친절함과 아기자기한 내부 인테리어가 마음을 편안하게 해주어 너무 좋았어요. 전주에서의 첫 여행을 기분좋게 보낼수 있어 감사합니다^^,
인연,"사장님 넘 친절하게 해주셔서 감사했습니다.전주 온김에 한옥에서 묵어보자 하고 고르다가 갔는데 주차장도 가깝고 한옥마을하고도 걸어다닐만해서 잘 머물다 갑니다! 에어컨있어서 시원하게 잤어요~다만 화장실은 안에서 잠그는게 없고, 문소리가 좀 커요 ㅋㅋ 침대에서 자다가 오랜만에 바닥에서 잤더니 조금 설쳤네요. 암튼 예민하신 분들은 참고하세요 저희는 가족끼리가서 그냥 불편한거 없이 지내고 오긴했어요. 화장실, 수건, 이불 다 깨끗하고 클렌징폼, 샴푸, 바디샤워, 드라이기 있었어요~",
인연,사장님이 정말 친절하시고 방도 화장실도 깨끗하고 모든것이 만족스러운 숙소였어요.이번엔 친구들과 왔지만 다음에 가족들과 함께 다시 방문하고픈 곳이에요.일행들 모두 대만족이었습니다.,
인연,"방바닥이 옛날 구들장 느낌으로, 아주 따뜻하고 침구도 깨끗하고 옛날 솜이불 같아요~ 위치도 주차장에서 아주 가깝고, 사장님 정말 친절하시고, 너무 편안하게 잘 쉬다 왔어요.^^ 왱이콩나물국밥집도 맛있고 좋았어요!!",
인연,다시가고 싶은곳!,
인연,편하게 잘쉬고 갑니다~^^,
인연,누워서 본 천장모습입니다우선 사장님 너무친절하세요!공영주차장 옆이라 너무편했고 객실도 깨끗했어요할머니를 모시고가는거라 걱정했지만 너무편하게 쉬었다가요! 완전추천! 다음에도 이용할께요,
이화고택,"비가와서 썰렁했는데 온돌이 따뜻해서 좋았어요한옥이라 방음은 어쩔수없는거고, 침대생활에 익숙해서인지 잠자리도 좀 불편했지만, 대체로 만족했어요 사장님도 친절하시고 웰컴드링크로 주신 식혜도 맛있고 조식서비스도 속이편안했어요오전7시조금 넘어서 조식을 룸서비스해주셔서 약간 몰랐지만요 ㅎㅎ",
이화고택,"홍련방 묵었어요. :)딸래미 둘, 엄마둘 이렇게 여자 넷이서 1박 묵었는데방도 따뜻하고 이불 자체도 포근하고 좋았어요.조용히 쉬기도 좋고, 안에 화장실도 있어요~~^^한복도 요기서 풀로 맞춰 입었는데 세상 단아하고 예쁘게 만들어 주세요~~ ㅎㅎ한복 입고 활보 하는동안 짐도 맡아주시고 너무나 감사했던. :)아침에 먹었던 떡국과 너무 늦게 체크인해서 못 먹었던 흑임자죽까지모두 맛있었답니다~~^^ ㅎㅎ",
이화고택,한옥마을 내 있어 하루 부담없이 즐기기에 좋았습니다. 오목대 등 야경 즐기기에도 위치가 딱 좋았어요~ 청결하고 친철하셨습니다. 조식도 좋구요. 다만 화장실이 좁아 가족들 이용하는데 조금 불편한 점이 있었습니다.,
이화고택,"너무 친절하고 좋아요. 한옥이 고풍스러워서 분위기가 좋았고 조식도 대박입니다.짜지도 않고 너무 맛있었습니다. 역시 한식 최고.침구도 깨끗하고, 화장실도 깨끗해서 더 좋음.한참 봄꽃이 피고 있어 멋졌어요.봄 여행으로 최고입니다. 바람도 살랑살랑 기분 좋아 걸어다니며 놀기 너무 좋음.공영주차장에서 가깝고 한옥마을 중심에 숙소가 있어 더 편했던 것 같아요.너무 좋아서 다음에 아이들과 함께 다시 방문하고 싶네요.사장님 친절하게 반겨 주시고 자상하게 안내 해주셔서 감사했습니다.다음에 또 갈께요.^^",
이화고택,"좋은 추억을 만들고 온 전주한옥마을 여행 이었습니다. 이화고택을 선택한 것이 한목 한듯 하네요.봄이라 븕은 목련꽃도 개나리도 예쁘게 펴 있고, 여기저기 꽃들이 마구 피기 시작해서 너무 예쁘더라구요. 그래서 사진도 참 많이 찍었어요.아침에 조식으로 룸서비스로 나옵니다. 이건 정말 최고 입니다. 맛있어요.한옥 1박 경험 정말 좋습니다.고택 느낌이 그대로 나서도 좋지만 웰컴 디져트도 나오고 한식 조식까지...호텔보다 더~~ 좋아요.정말 강추 입니다.사장님도 너무 친절하시고, 한복체험 할인 해주셔서 감사했습니다.덕분에 좋은 추억 많이 담아갑니다.",
이화고택,너무 잘쉬다가 왓어요!한옥마을안이라 주차가 오래걸렸는데 숙소는 너무 편안하게 잘쉬다왔습니다.다음에 또 묵고싶은 곳이예요!!,
이화고택,"한옥마을 제1공용주차장에서 도보 5분 거리에 있어서 편하고 조금 늦은 시간에 체크인 했음에도 불구하고 사장님도 너무 친절하게 대해주셔서 좋았어요 ! 침구도 너무 깨끗하고 방도 따뜻해서 잠이 잘 와요 ㅎㅎ그 중 최고 아침에 나온 조식은 ,, 눈도 입도 호강하는 맛 👍",
이화고택,"정말 좋은 인상은 남겼던 숙소 였습니다. 일단 옛 모습 그대로 지켜온 고택의 모습이 멋졌습니다.현대 인들에게는 불편할 수 있는 온돌룸이나 따뜻한 방바닥에서 자서 그런지 공기가 좋은 건지 너무 푹 잘잔 기분? 깨끗해서 그런지 완전 숙면 했습니다.아침식사로 떡국을 한상차려 방으로 가져다 주시는데 이것도 너무 굿~한마디로 잘 자고, 잘 먹고, 잘 놀다가 왔습니다.모처럼 편안하고 즐거운 여행이 되었습니다.이런 곳은 오랫동안 잘 됬으면 좋겠네요. 다음에도 다시 오고싶어서.. ㅎ친절한 사장님께도 감사합니다.다음에 가족들과 함게 또 오겠습니다.",
이화고택,"친절하고 깨끗하고 위치가 좋으며, 조식도 너무 맛있어 비싼 호텔보다 좋았습니다.아이들과 사진도 많이 찍고 즐거운 전주한옥마을 여행이 되었네요.1박은 너무 짧은 것 같아 다시 놀러갈 예정입니다.그만큼 좋았다는 것.... 추천 할만 하네요.",
이화고택,"사장님 넘친절하시구요~~^^체크인때 흑임자죽,아침 떡국나왓는데 자극적이지않게 삼삼하게 맛났어요~~!!한옥이라 추울까봐걱정했는데 창호에 이중문되어서 단열짱~바닥이 찜질방수준ㅋㅋ서까래에 구들장,아기자기한 정원까지 한옥기분 제대로즐김요...단 방음취약하다더니 옆방아줌마들이2시 넘어서까지 얘기하는소리ㅜㅜ암튼 한옥마을 내에있어서 이동하기 편합니다..공용주차장도가깝고요~~강추용",
부경당,"겹벚꽃보러 전주와서 1박 하게 된 부경당 숙소! 저는 풍남문방에 묵게 됐어요! 방도 아늑하고 깨끗해요. 전통숙소는 처음인데 밤에는 더 예쁘네요😁 어머니사장님,딸사장님 너무 친절하셔서 오래 기억에 남을것 같아요🙂퇴실 전에 챙겨주신 조식까지 야무지게 먹고 잘 쉬다 갑니다! 사장님들 건강하세요~!🙏🏻U0001faf6🏻",
부경당,시설도 깨끗하고 조용하고 아기자기하고 좋았어요! 특히 할머니가 친절하시고 저희가 한복예약 안해서 할인 못받을줄 알았는데 소개해주셔서 할인받고 잘 즐겼어요! 특히 거긴 머리 이쁘게 해주셔요!! 그리고 아침에 조식으로 나온 음식이 너무 맛있네요!! 따뜻하게 죽먹고 상큼한 과일먹으니 아침부터 기분좋게 남은 여행 잘 했습니다 또 공용주차 할인도 받을수 있어서 좋았어요!!다음번에도 재방문 할고싶네요~!,
부경당,한옥마을 숙소에서는 처음 묵어보는데 한옥이 생각보다 방음도 잘되고 깨끗해요방도 사진으로 보는것보다 넓어서 성인2명 아이1명이 갔는데 넓게 잘쓰고왔습니다^^나가면 바로 한옥마을이라 넘 편하고 좋구요외국인들도 많이 묵으시더라구요 완존 만족입니당❤️❤️,
부경당,"체크인할때 마당에서 요커버를 햇빛에 말리는 모습에 청결함이 느껴졌고, 숙소안도 깨끗해요, 기대안했던 조식은 너무 고급퀄리티라 깜짝 놀랬어요. 한옥마을 안에 있어 위치 너무 좋고, 콩나물국밥집 가실분은 사장님께 물어보고 가시길~",
부경당,만족 100입니다 주차할인도 가능하고 공영주차장이랑 가깝고 한옥마을 초입이라서 둘러보기에도 너무 좋아요 온돌방이라 이불깔고 바닥에서 자는거 좀 걱정했는데 매트리스가 있었어서 너무 다행이었고 조식 너무정성스럽고 흑임자 직접 농사지은걸로 하셔서그런지 특히나 맛있었어요 방에서 문열고보는 마당 풍경이 너무 이뻤고 저희 갔을때 비가 왔는데 비가오니까 더 운치있고 좋았어요 한옥마을 한옥숙소 많이 알아보고 갔는데 가성비 이만한 숙소는 없다고생각합니다 대박나시용,
부경당,다른 게스트하우스는 나름 많이 가봤지만 한옥 숙소는 처음이어서 걱정 반 기대 반이었는데요. 모녀분께서 운영하시는 것 같은데 두 분 다 너무 친절하셔서 좋았습니다. 숙박 기간동안 일교차가 갑자기 커졌는데 따뜻하게 잘 쉬었습니다. 문 열었을 때 보이는 풍경도 좋았고 조식도 든든하게 잘 먹었습니다!! 중심지에 가까우면서도 입구 부근이라서 밤엔 조용하고 좋았어요 다음에 전주 또 오게 되면 여기로 오겠습니다 ㅎㅎ 이틀간 감사했습니다,
부경당,"삶에 찌들어 지친 나의 영혼을 달래주고자,힐링이라는 단어가 가슴속 깊이 남아있는한옥마을을 다시 찾았고, 침구가 완전 깨끗해서 인상적이였던 부경당을 또 방문하였다.사장님께서 알아봐주시고 시골집의 엄마처럼띠뜻하게 맞아주셨다. 처음엔 큰기대 없이 갔는데 두 번을 방문했음에 또 느끼는것은 깨끗한 침구. 간지나는 조식, 집보다 깨끗한 화장실등은 가성비는 물론이고 힐링여행의 유종의 미를 더한다.더 말하면 잔소리 ᆞᆞ 부경당을 같이 느껴보고 품에 안아보면 좋을거 같아서 강력추천합니다.",
부경당,한옥마을 내 한옥펜션으로 아담하니 아늑해서 좋았어요! 방도 화장실도 깨끗하고 난방도 너무 잘되어서 따뜻하게 쉬다 갔습니다 😊 조식도 나와서 너무 좋아요 맛있습니다 👍 👍 사장님이 주변 볼거리 먹거리 설명도 해주시고 짱친절 하세용 ❤️,
부경당,"너무 이쁘고 정감가는 한옥에서의 하루밤 너무 좋았어요저녁에 더더 이쁘고 방이 따뜻해서 너무 좋았어요아침 조식으로 주신 과일,흑임자죽,크로플 모두 환상이었어요 개인적으로 호텔조식보다 좋았어요♡",
부경당,전주여행 중에 한옥스테이 경험차 예약했는데 후회없는 선택이었습니다. 정말 친절하시고 전주에 대해 간략하게 가이드해 주셔서 편하고 즐겁게 여행했습니다.!! 숙소와 화장실이 깨끗해서 좋았어요! 다음에 또 방문하고 싶어요. :)) 사장님 감사합니다💕,
라온한옥꿀잠,"여행 당일 남은 하나 바로 예약. 결론은 만족.한옥치고는 4명정도 누울 적당한 방크기, 화장실 깨끗, 냉난방 확실, 방음은 괜찮은편. 2층이 카페라 7시까지는 의자끄는 소음 가끔 들리지만 한옥마을 돌며 저녁먹고 들어가니 상관없었고. 한옥마을 내려다보이는 2층 카페의 조식이 큰 장점임. 토스트 커피 과일정도인데 부드럽고 맛있음. 사장님이 친절과 정보단 딱 필요한것 괜찮은 퀄리티로 제공한다 느낌.주변의 예쁜 마당 넓은 한옥 안부러웠음ㅋ.",
라온한옥꿀잠,침구는 깨끗하고 평일이라 마니 시끄럽진 않았어요 아침에 일어나서 보는 앞뜰에 예쁜꽃들이 피어있었어요방은 어른 2인이 자기적당했어요화장실이 환기가 안되서 아쉬웠네요아침은 위층 카페에서 조식을 먹었어요,
라온한옥꿀잠,한옥마을 안에 있어서 이용하기 편리했어요.방음이 잘 안 된다는 후기 봤는데 옆방이 조용했어요.2층 카페 의자 끄는 소리는 엄청 들렸어요 ㅠ그거 빼곤 깨끗하게 관리가 잘 되는거 같아요.간단한 조식도 나오고 가성비 좋았습니다.,
라온한옥꿀잠,잠자리가 따스해서 좋더라구요..밤에는 너무 더워서 보일러를 끄기는 했지만 대체로 만족합니다,
라온한옥꿀잠,"따뜻하게 잘 머물렀어요!!! 사장님도 넘 친절하시고, 조식 나오는 커피도 넘 맛있어요👍🏻",
라온한옥꿀잠,"편히 잘 쉬다가 왔어요. 혹한에 눈까지 너무와서 추웠었는데 숙소에 들어오자마자 뜨끈한 방바닥과 따뜻한 실내온도에 온몸이 녹는듯 피로도 추위도 금방 풀렸고 한옥의 멋과 편안함을 충분히 즐길수 있는 경험을 제대로 했습니다. 아침에 제공됐던 조식, 50%할인 주차료 등 친절하셨던 서비스도 감사했고 2층 카페뷰의 평온함이 참 좋더군요. 다시 전주에 와서 묵게 되면 라온꿀잠 또 찾을듯 합니다.",
라온한옥꿀잠,"급하게 떠나게된 한옥마을…급 예약하게 된거라, 별 기대없이 갔었는데…카페와 함께 있는 숙소더라구요아침에 주셨던 따뜻한 커피도 너무 좋았고..무엇보다,저희아이가 실수로 물건을 놓고 , 집까지 오게되었는데, 너무 감사하게도 훼손되지 않게 포장까지 너무 정성스럽게 보내주셔서 감동받았습니다.젠틀하신데 자상도 하신 사장님~ 감사합니다 ^^방바닥도 정말 따뜻해서 추운날씨 너무 좋았습니다^^",
라온한옥꿀잠,정말 찜질방 수준으로 뜨뜻해요.방음은 전혀 안돼서 옆방사람이랑 대화해도 될정도에요조식도 아주 좋았어요 그래도 아늑하고 좋은 숙소였어요다음에 또 이용하고 싶은곳이에요,
라온한옥꿀잠,사장님 친절하시고! 위에 카페가 있는데 할인해서 이용할 수 있어요! 방음은 안 되기는 하지만 난방 장난아닙니다. 너무 뜨셔요.. 잘 쉬다가 왔습니다!,
라온한옥꿀잠,만족했고 또 방문할 예정이에요~,
그여자네집,아이가 갑자기 아파서 못갈뻔 했는데.. 운좋게 너무 잘 다녀왔습니다. 머물기 전 부터 머무는 내내 너무 친절히 응대해 주셔서 좋았어요:)숙소는 너무 예쁘고 무엇보다 깨끗해서 더 좋았습니다. 한옥마을 내에 있어서 도보로 이동하기도 편했구요. 다음번 전주 여행도 무조건 여기 입니다:),
그여자네집,아이들과가족여행으로예약한숙소입니다~~입구부터너무예쁘구요~~숙소에들어가서는아늑함과깔끔함에주인분의정성이느껴지는숙소였어요~ 숙소이곳저곳안이쁜곳이없네요~아이들도너무좋아했던곳입니다~~한옥마을에있어서접근성도좋았어요~~아침조식까지훌륭했습니다~👍👍👍,
그여자네집,"정말 마음에 드는 숙소였어요~! 진짜 무엇 하나 부족한 것이 없는 숙소입니다^^ 스테이 입구부터 집안 인테리어 하나하나, 다음날 조식까지 진짜 사장님의 정성과 친절을 곳곳에서 느꼈습니다. 그여자네집이 아니라 저희집이고 싶은 멋진 스테이~!! 즐거웠습니다^^",
그여자네집,"한옥마을 근처에 있어 접근성도 좋고, 실내 인테리어는 한옥과 모던함이 잘 섞여 근래 이용한 숙소 중 손에 꼽을 정도로 훌륭했습니다. 독채라 조용하고 공간도 넓어 여유를 느낄 수 있었구요. 사진은 카페에서 제공해주신 조식이며, 이용하는 내내 전반적으로 만족했습니다.",
그여자네집,5년 만에 가는 전주라 1박 2일로 결정하고숙소 알아보던 중 넘 예쁘고 한옥마을 접근성도 좋아서 선택한 곳~ 도착하니 사진으로 보던 그대로 감성 가득한 한옥스테이가 맞더라고요.날이 좀 추웠는데 들어가니 넘 따뜻했고요.한옥의 멋과 현대식 편리함을 골고루섞어 놓은 인테리어에 가족 모두 감탄하며💕밖에 나가기 싫다고 했었네요🤭그래서 밖에서 저녁 먹으려던 계획을 바꿔 먹을 거 잔뜩 사와 숙소에서 먹었어요.수건이며 칫솔 치약 샴푸 드라이기 고데기까지 다 있어서 넘 편했고 화장실도 깔끔하고넘 이뻤네요.호스트님이 직접 운영하시는 카페에서먹는 조식 서비스까지 완전 굿이었어요!추울까봐 이불 서비스도 해주시고 넘 친절하게 챙겨주셔서 편하게 잘 쉬다왔어요담에도 전주가면 꼭 다시 가고 싶은 곳입니다❤️,
그여자네집,아부지 환갑이라 2월 18일에 방문하였는데 가족들과 즐겁고 힐링되는 여행이였던거같습니다 조식마저 완벽..♥️♥️감사합니다,
그여자네집,너무너무 예뻤던 숙소!! 사장님도 엄청 친절하시구 숙소 완전 따뜻하고 깔끔하고 인테리어 너무 예뻐요ㅠㅠ💕💕넘 맘에 들어서 블로그 리뷰도 작성했어요 ㅎㅎ 담에 또 갈게요✨✨,
그여자네집,숙소 깨끗하고 넘 예뻐요~인테리어도 우드앤 화이트로 감성숙소랍니다❤️부엌도 넘 예쁘고 화장실도 예뻐요!!한옥마을 안에 있어서 돌아다니기 좋구요아침 조식도 카페에서 먹을 수 있어서 좋았어요주인분도 너무 친절하시고 추천합니다👍,
그여자네집,"주차는 근처 무료공영주차장에 주차를 하고 3분? 정도만 걸으면 되고, 바로 옆이 향교라 가을에 은행나무 스팟 누구보다 빠르게 누릴 수 있어요 ! 그리고 숙소 호스트님이 정말 느으으무 친절하시고 섬세하셔서 1박2일 내내 행복했습니다ㅠㅠ 정말 깔끔하고 청결한 숙소였고 침구가 어찌나 좋은지 머리 대고 4초만에 기절했습니다...침구가 나를 감싸는 포근함 ! 숙소에 포토존이 아닌 곳이 없을 정도로 카메라 셔터가 멈추질 않았어요ㅠㅠ 전주 한옥마을에 위치해 있다보니 접근성 굿 ! 돌아다니면서 구경하는 재미도 쏠쏠합니다. 부대시설이 너무 많은 독채펜션은 다 즐기지도 못할 뿐더러 가격대가 말도 안되는데 여긴 딱 여행객들에게 필요한 것만 있는, 합리적인 가격의 숙소라 생각되요! 한옥마을 숙소로 왕 강추합니다 !!",
그여자네집,아기와 함께한 태교여행이였는데 너무 즐겁고 행복한 여행이였습니다!!호스트님두 넘넘 친절하시고 아기 예뻐해주셔서 감사해요^^난방두 빵빵해요!둘째 태어나면 또 올게요 너무 만족스러운 숙소였습니다❤️,
모꼬지,"성인 구성 3인 가족 방문했습니다. 숙소가 고즈넉한 분위기에 온돌이 뜨끈하고 냉난방이 잘 되어서 좋았어요. 먼저 방문한 지인들한테 조식이 맛있단 후기를 듣고~ 엄마가 한옥에서 묵고 싶단 얘기도 하셔서 겸사겸사 묵었는데 너무너무 만족스러운 1박이었네요. 주인 사장님도 친절하시고 조식 흑임자죽도 맛났어요. 어렸을적 명절 느낌도 나고 추억에 젖을 수 있었습니다. 화장실, 침구, 냉난방도 다 괜찮았어요. 덕분에 전주에서 편안하게 묵다 왔습니다. 감사합니다~",
모꼬지,주말이라 차가 못들어간다고 하셔서 안내 해 주신 주차장에 주차하고 오목교 건너서 가니 금방이었어요. 한옥마을 내에 있지만 식당이나 카페가 많은쪽에 위치한건 아니라 조용하고 좋았습니다.비오는 날 갔는데 방문열고 정원에 비오는걸 보고있으니 빗소리도 그렇고 좋더라구요^^ 방도 침구도 화장실도 깨끗하고 따뜻한물도 잘 나왔어요.저희가 이용한 방에 욕실에 변기 실리콘작업을 하셔서 난방이 들어와 있었는데 욕실 바닥이 뜨끈뜨끈해서 오히려 좋았습니다.예약할때 본 사진과 방이 비슷하지만 훨씬 좋았어요^^ 조식은 8시30분쯤 주셨는데 너무 맛있게 잘 먹었습니다. 비가 많이 와서 어떡하냐고 걱정해주셨는데 근처에서 밥도 먹고 조심히 잘 왔어요~급하게 숙도 찾아서 갔는데 저희는 다 만족하며 쉬고 왔습니다.,
모꼬지,"아이둘과 함께하는 가족여행 숙박지로 한옥체험 하고싶어해서 예약했어요. 한옥이면서 방분위기도 밝고 한옥마을내에 있어서 이동하기에도 편했기에 선택했어요. 후기대로 사장님 너무 친절하시고요, 한옥에서의 겨울숙박은 춥지않을까 걱정했는데 전혀요. 화장실조차 너~무 따뜻하게 잘 쉬다 왔습니다. 방바닥 화장실바닥 구들장처럼 뜨끈뜨끈하고요, 침구도 깨끗하고, 조식도 맛있게 든든하게 먹었습니다. 조식후에 숙소골목 바로앞에있는 전주향교에서 한적하게 아침산책하기에 좋았어요~",
모꼬지,사장님께서 너무너무 친절하시고 섬세하게 챙겨 주시고 숙소와 침구가 깨끗하고 화장실 바닥도 바깥쪽은 불이 들어와서 따뜻 했어요~~샤워기 수압도 좋고 샴푸 린스 제품도 좋았어요방도 미리 뜨끈하게 해 놔 주셨고개별 난방 할 수 있어서 조절 되어서 좋네요그리고 아침 조식 너무 맛있고 사장님의 정성을 받는 느낌이라서 마음이 따뜻해 지는 숙소였어요다시 또 방문해도 여기 숙소에 묵고 싶네요~~^^,
모꼬지,장거리여행후 뜨끈한 방바닥이쌓인피로를 확 풀어줍니다.^^ 한상가득 주인장님의따뜻함이 묻어나는 조식으로든든하게 배채우고 하루를 시작하기에부족함없더군요~~한옥마을 숙소로 너무 좋았답니다.담에도 ~모꼬지~,
모꼬지,한옥은 처음이였는데 뜨끈하니 좋았어요 ㅎㅎ 아침 조식너무맛있었어요! 사장님도 친절하셨구 ㅎㅎ,
모꼬지,방도 따습고 ㅎㅎ한옥이라 웃풍은 어쩔수 없지만요..화장실도 깔끔하고 수건 세면도구 등이 넉넉하게 준비되어 있어서 너무 좋았어요..화장실 바닥도 너무 따뜻하고 거기서 누군가 자고 있을지도 ㅎㅎ조식으로 갖다 준 흑임자 죽과 과일은 지금도 생각납니다.9살 된 딸아이 지금까지 놀러가서 먹은 조식 뷔페보다 더 여기서 먹은 음식이 제일 맛나다고 하네요.신랑도 대 만족 했고…다음에 또 다시 방문하고 싶어요,
모꼬지,사장님 친절하시고조식이 너무 맛있었습니다 특히 검은깨 죽이 달달했어요화장실도 난방 잘되어서 쾌적합니다,
모꼬지,숙소도 좋고조식도 참 맛있게 주셔서 좋아요,
모꼬지,숙소가 넘 예뻤습니다! 한옥방 특성 상 방음이 엄청 잘 되는 편은 아니지만 신경쓰일만큼은 아니구여! 따뜻하게 잘 자다왔어요 ㅎㅎ 화장실은 폭이 조금 좁다? 용품은 둥근빗 칫솔 드라이기 샴푸 폼클렌징 등 있을 거 다 있구여 그 유명한 조식!! 아침을 잘 먹는 편이 아니라 딱 속이 편할만큼 잘 먹다왔습니다! 흑임자죽 넘 맛있어요ㅠㅠ 계란도 훈제계란..ෆ⃛ 체크아웃은 10시라 되어있는데 10시반이었어요~잘 쉬다 갑니다!,
그림,방이 넓고 깨끗하고 좋았습니다. 특히 어르신들이 좋아하셨습니다~저희는 묵는 분들도 별로 없어서 조용한 편이었네요 (저희가 시끄럽지않았을까😂) 오히려 약간 외곽이라 걷기도 좋고 장소도 좋았습니다 주차도 편했고요~,
그림,"저렴한 가격에 한옥에서 살수 있어서 좋았어요 조용하고 고즈넉하니 잘 쉬었다 갑니나.단, 요랑 이불이 여성 둘이 덮고 자기에도 좀 작았어요.ㅠ 그거 말고는 다다다 좋았습니다",
